formula,O-2p,hole_mass_11,hole_mass_22,hole_mass_33,bandgap
Cs2Sn(GeO3)3,0.726,6.714494389751674,6.714494394828936,2.00457175974161,5.6480999999999995
CsNa2BO3,0.726,1.1332896252403049,16.727648290561795,18.81068713892725,7.0503
KSbO3,0.726,6.099736269665156,6.0997362889388675,19.44687066361679,5.7535
BaBe2Si2O7,0.726,5.143303047091838,13.351089247546195,3.2419015776687097,9.0939
NaLi2AsO4,0.726,5.517520397609983,4.513642463366953,7.654892165305473,7.9456
NaBiO3,0.726,7.151318682274947,7.151318655560172,29.257886602369325,2.997
NaSbO3,0.726,8.869030793224445,8.86903079521838,16.94316262937456,5.8289
Li3AsO4,0.7260000000000001,3.714356528641002,5.172968155987049,4.174064340765634,8.125
La3BWO9,0.7260000000000001,11.845182447795683,11.845182460882846,3.1571340601171953,4.9666000000000015
Cs2PbO3,0.7260000000000001,54.220533457752204,110.72046738735752,0.8339343318572229,3.5694999999999997
NaYSiO4,0.7260000000000002,55.96639282309169,1.4124662096136689,3.543161671915327,7.6246
NaCaAsO4,0.7279999999999998,9.361543143434846,2.704169619793853,28.39043309940994,7.345
Li3CuO3,0.7279999999999999,4.4180608297364135,4.4180608297364135,15.193332270964138,3.1885
Mg3V2O8,0.7279999999999999,3.2961360406181175,5.273429584134703,2.2651707421537335,5.5081999999999995
Li2MgGeO4,0.7279999999999999,4.696818957356479,6.079958277175779,1.0842390648204085,7.172499999999999
SrPbO3,0.7279999999999999,1.0265359733041042,2.465218078463401,1.671067812714755,1.7071999999999998
Ca2ScSbO6,0.7279999999999999,4.515302053473894,4.126997534376102,2.876998322327314,6.1238
Sr3(BO3)2,0.728,1.7622082021882413,1.7622082016868152,12.244900856862547,7.7679
Ba2YTaO6,0.728,2.957090351581375,2.9579665590153277,1.6606124118385246,5.4216999999999995
Sc2Ti2O7,0.728,1.3638135823185071,3.5468074730774153,2.4602035964656186,5.2797
Na4B2O5,0.728,9.886118367700032,21.58457449651655,41.02461451436806,8.1116
Na2WO4,0.728,4.793605972258151,4.793605972258152,4.793605972258152,8.3199
Ba2InGaO5,0.728,5827.35548830525,0.6180150271621888,0.39477454676529,3.5417000000000005
Na3BeAl(SiO4)2,0.728,2.4031900622972047,2.356597422791988,340.1044586452505,8.5051
KLi6BiO6,0.728,1.7909090204622888,1.7909090196325868,0.8666575024821205,3.8761
Li2CaGeO4,0.728,2.745262876984461,2.7452628769844614,2.1381990042185457,7.1129
CsAlSiO4,0.728,1.7149492010553962,4.7482845602580666,13.482634569497566,8.4674
Sr2Sb2O7,0.728,6.5868565789298685,1.836197962041789,1.2610110870392692,3.8392
BaMoO4,0.728,3.6209061485697887,3.620334245543475,8.257476452723727,6.153599999999999
Ba2In2O5,0.728,10414.651895305682,0.6151139800362293,0.40939062315920677,2.6029
Na2MoO4,0.728,4.9222321782614,4.922232178261399,4.9222321782614,7.1524
Y2Be2GeO7,0.7280000000000002,3.1061090566644425,3.1061090566644425,10.303384835075704,7.123399999999999
Rb2CrO4,0.7280000000000002,5.755877456706504,11.937581701068043,14.727481892097792,5.9911
NaLiV2O6,0.7280000000000002,8.617532930091661,24.545554487030273,13.45707439088403,5.4384999999999994
Ca2Sb2O7,0.73,8.647176372744385,1.7893808374157922,1.4047612286767628,4.321299999999999
Li2SiO3,0.73,2.387226979083724,3.2631953905884132,1.985983283218416,9.0519
LaVO4,0.73,1.5246607328356554,1.5246607328356556,2.36932930341853,4.9328
Mg3(AsO4)2,0.7300000000000001,3.3741771892293415,34.57884175892386,18.902748251760276,7.641299999999999
NaIn(SiO3)2,0.7300000000000001,5.0642222844577995,2.3007237965550043,4.545828340120268,6.9708
LaAsO4,0.7300000000000001,1.3912545008197583,1.391254500819758,3.613945376689995,6.8296
LaTiSbO6,0.7300000000000001,13.97618759823324,13.976187593033458,3.6053634482242947,4.793799999999999
GeO2,0.731,12.285705098849542,12.285705103799785,3.993534831198335,6.292800000000001
LiInGeO4,0.7319999999999999,42.61509025204144,0.8935817710615481,6.130932495855735,4.8552
Li2PbO3,0.7319999999999999,1.9641430711557182,1.806218731572425,1.4914695010590981,2.4227999999999996
Li6Hf2O7,0.732,3.6556146058775747,1.3538120943975402,4.702914775308474,7.0007
Ca(SbO3)2,0.732,8.929097270871585,8.92909726889016,2.5582451694531936,5.6149000000000004
KScO2,0.732,1.0527945903005693,1.0527945890165074,10.540755467800885,6.0127
LiBO2,0.7320000000000001,2.5411434802562782,2.091903754922389,8.765491914390914,9.4956
LiMgVO4,0.7320000000000001,0.800539005400075,3.588854665503772,3.8866525208951734,5.7452000000000005
NaSc(SiO3)2,0.7320000000000001,3.689812448865093,1.393854615012801,2.8933208472816037,8.3958
Ba2CaWO6,0.7320000000000001,3.4906010027583747,2.9569088423686853,3.1723343260031367,4.6526
BaGa4O7,0.7320000000000001,664.6988875352567,168.48113844083434,45.872780584740944,5.4052
Li3BiO4,0.7320000000000001,2.0300109275229206,2.528898967424832,2.353061752416882,3.3453999999999997
NaSc(GeO3)2,0.7320000000000001,6.4966614298738445,2.8037030400671896,3.9352317625310986,6.3135
CaYBO4,0.7320000000000002,4.686472281027604,5.189239269429197,2.071068999170954,7.2886999999999995
SrAl2(SiO4)2,0.7320000000000002,4.5869388796203765,4.5869388859365055,1.2419768908690283,8.6233
SrSc2O4,0.7320000000000002,2.161751223195537,3.1996192175256595,1.82482952599038,5.4492
GaAsO4,0.7320000000000002,11.1814836578993,11.181483662006297,8.521786146414001,6.5921
LaBO3,0.733,19.893391515732056,0.9225110995138952,2.4157346174799987,7.6297
RbMgBO3,0.7339999999999999,4.364306586951744,4.364306586951744,4.364306586951745,8.3158
CaAl2(SiO4)2,0.734,4.748265537718988,4.748265532454419,1.2582963259989104,8.6056
Li2BeSiO4,0.734,3.2097216230946644,7.260621182027691,3.2690365302127824,9.802000000000001
Ba2Ca(BO3)2,0.734,2.9198295103819483,1.413492007026002,24.588947998980654,6.9755
CaV2O6,0.734,10.228210125402914,5.22995340362394,5.261442516536513,4.9144
BaSn(GeO3)3,0.7340000000000001,10.320153617836155,10.320153610849372,2.1009675293644237,5.8721
KNaTiO3,0.7340000000000001,2.1214493964958083,47.963305089947944,1.3422248134871881,6.3111
Li6Zr2O7,0.7340000000000002,4.610928630842789,1.3023110102042488,5.352063467372318,6.6279
La3TiGa5O14,0.7340000000000002,8.96193145508024,8.961931451673221,1.2199046394663717,5.325800000000001
CaZrO3,0.7359999999999999,5.812139018769399,1.4588522567727211,4.283797821113601,6.100200000000001
KMgBO3,0.7359999999999999,4.394687690607515,4.394687690607516,4.394687690607516,8.4485
Ca2MgWO6,0.7359999999999999,7.360105027541487,13.293770696893795,9.90897752505415,5.2136
LiScSiO4,0.736,15.081326502713905,1.245001115227334,14.634222687286547,7.6304
BaBe2(BO3)2,0.736,4.199884689131863,2.0467785194719545,1.5582099638402092,8.9592
Li4GeO4,0.736,3.9722958509487514,4.603975524602715,1.0480448431782399,7.518
SrAl4O7,0.736,56.000240329167944,91.90568202357748,5.0712642744186,7.3343
Ca3(BO3)2,0.736,1.148993371216262,1.1489933705967736,12.462182615352225,8.1466
K3V5O14,0.736,1.9032421420837726,1.9032421394759487,123.3837192585073,3.7500999999999998
Li2SnO3,0.736,3.195869635042922,3.7278012585133458,2.374594226234928,5.945600000000001
Ba3In2O6,0.736,0.6052567120031845,0.6052567120031846,1804.6056390515275,2.5153999999999996
BaHf(BO3)2,0.736,2.7872369384037974,2.7872369314089807,5.193050877767248,7.7828
BaNaBO3,0.736,3.353321782735706,3.5859748494213375,17.508084671017254,6.9049000000000005
SiO2,0.736,4.189778454735391,4.189778454735391,3.1235694165070975,10.4593
RbNa2BO3,0.736,1.4342852123627572,10.976207888189542,2.3182425089681455,7.011
Li3SbO4,0.7360000000000001,2.605645163712972,3.3343587105794112,2.258687948567115,5.9939
BaZr(SiO3)3,0.7360000000000001,8.296678783643099,8.29667875937582,1.2390054575459764,8.0647
SrGa4O7,0.7360000000000001,41.546430921913405,84.27545230559713,3.5188714990060843,5.580699999999999
SrWO4,0.7360000000000001,2.6606938412672463,2.659748332778535,11.80216437266714,6.8007
Rb2Ti(SiO3)3,0.7360000000000002,7.676934909937384,7.6769349000004015,3.0042353889305584,6.0634999999999994
YTaO4,0.7360000000000002,3.1188299450763717,3.198218521503184,3.1092464482207474,6.05
RbLa(MoO4)2,0.7360000000000002,2.456439848220051,2.456439848220051,2.0247768897892096,5.8047
CsSr2Ta3O10,0.737,2.1696871354797396,2.1696871354797396,2.5603701208778955,3.8296999999999994
KLi6TaO6,0.738,1.3820488738539745,1.3820488732597491,4.1138231442197055,7.2512
K4Hf5O12,0.738,1.318255929645858,1.3182559303687855,163.47253725080714,5.4055
NaNbO3,0.738,1.9012906153536449,1.9012906157115061,7.796033494013447,6.092499999999999
CsTa(BO3)2,0.738,2.1800561813254156,5.45087872580867,1.2906265792397664,5.8651
NaTaGeO5,0.738,8.476552380552132,7.576320738382261,3.060300104364022,5.595199999999999
CaTaAlO5,0.738,2.2478520730412095,6.3418665137346935,2.0839799709666007,6.2523
RbLiCrO4,0.738,6.452172914124229,6.452172923206205,1.6985603005520946,5.8198
BaZrO3,0.738,1.9582235384487638,1.9582235384487638,1.9582235384487638,5.009
SrSn(BO3)2,0.738,2.761160555877796,2.7611605547762768,7.870736674244874,7.0765
Ba5Ta4O15,0.738,1.5336674599836573,1.5336674562741928,20.68527665195961,4.627599999999999
Li2ZrO3,0.7380000000000001,1.6875630812653732,1.9320750420789592,2.0821663256257494,6.2036
La2Zr2O7,0.7380000000000001,1.6438444772827008,1.6438444772827008,1.6438444772827008,5.8523
Ba2Ti(SiO4)2,0.7380000000000001,1.9010546324793502,1.9010546324793502,31.77918876956586,6.7125
RbTa(GeO3)3,0.7380000000000001,13.038651034090478,13.038651044228864,1.2951593413076206,6.436999999999999
NaScO2,0.7380000000000001,1.1532466645840382,1.1532466680594713,8.219498997257233,6.5132
CaGa4O7,0.7380000000000001,19.128528721246102,38.0926821072268,1.539137063348831,5.66
Ba3MgSb2O9,0.7380000000000001,1.6643731627286786,1.6643731638590267,2.755813768911961,5.3481
Mg2SiO4,0.7399999999999998,1.4282496736114572,1.8849324624536337,5.133455190623645,8.375399999999999
Li3BO3,0.7399999999999998,13.232911336585765,2.9654695646600997,3.2159305345584954,9.2524
VInO4,0.7399999999999999,1.245962735939786,1.9857157098822666,2.173910409431923,5.1493
Al2Ge2O7,0.74,8.55538594739004,4.911202396456539,4.544053700595409,6.6385000000000005
LiScO2,0.74,1.5298426902149336,1.5298426902149336,2.2672084845799274,6.1031
BaHfO3,0.74,1.981144180734221,1.981144180734221,1.981144180734221,5.4862
InSbO4,0.74,4.089655404898796,6.669081087513321,12.905969600433616,2.9721
NaSc(WO4)2,0.74,19.865275289269395,4.641823092950355,1.2856703479851705,5.0325
NaLa(MoO4)2,0.74,2.7818807145567797,2.783686404510257,15.829211050098628,5.2565
LiInSiO4,0.74,12.509179719940045,1.5171291511054001,7.937218611319816,6.1168
Ba2ZrSnO6,0.74,1.6290279239882148,1.6290279239882148,1.6290279239882148,6.1636999999999995
Ba4Li(SbO4)3,0.74,2.1730060785952916,2.1730060785952916,2.1730060785952916,3.7193
CsBeAsO4,0.7400000000000001,2.282596307923885,3.4831526862395674,14.962526303094355,7.6232
CaSc2O4,0.7400000000000001,1.3927807005067734,4.442483017862674,1.7863635172537653,5.4879
Ba3ZnSb2O9,0.7400000000000001,1.561810920440542,1.5618109169160816,2.9812825025027587,4.5222
SrLiBO3,0.7400000000000001,10.490869824986495,3.460188873898941,2.3183605204986306,7.8826
CaHfO3,0.7400000000000001,4.7518738092295525,1.1710526662772864,3.0502849760864934,6.6909
BaZr(BO3)2,0.7400000000000002,2.6010053205593473,2.6010053149652888,5.201605722050581,7.2393
Mg2GeO4,0.7400000000000002,1.0945545665283845,3.652131590353595,4.30051023190071,6.4839
RbTaO3,0.7400000000000002,22.015042686240438,12.566237940338278,20.278936328036902,5.9054
Li5BiO5,0.742,1.838240870122952,5.616461917917268,0.6754940683484144,3.5577
Li5TaO5,0.742,8.538170189921864,1.074292889039037,2.9251530349688744,6.2511
BaHf(SiO3)3,0.7420000000000001,7.707566720072816,7.707566724827158,1.2382392538889047,8.0793
Y3SbO7,0.7420000000000002,0.8209536791817819,2.6769208589553886,3.0300340709154945,5.2333
Rb2Si3SnO9,0.7420000000000002,3.576537240294784,3.5765372391080663,2.003382797563967,7.6941
RbY(WO4)2,0.7420000000000002,5.23178423320111,26.168643266783107,4.43378928626112,5.2105
Ba3CaNb2O9,0.743,2.1275321910937417,2.1275321872310227,2.3829445650072363,4.4326
Ba3CaTa2O9,0.743,1.988559986712421,1.9885599834344818,2.3725240554429217,5.119400000000001
K3ScSi2O7,0.7439999999999998,1.1925947665907648,1.1925947661672303,393.14446090118236,6.7552
BaSnO3,0.7439999999999999,1.9288290188832797,1.9288290188832797,1.9288290188832797,2.6303000000000005
ScTaO4,0.7439999999999999,4.778144778109386,2.514325949030776,2.66949220260085,5.8107
NaTaO3,0.7439999999999999,4.828160344665904,4.262458897191836,4.3102354150436915,4.3398
CaSn(BO3)2,0.7439999999999999,2.44568779685032,2.4456877903911725,8.248753759139833,7.0934
YVO4,0.7439999999999999,3.033803511805239,3.033803511805239,6.258467087520731,4.802099999999999
YAsO4,0.7439999999999999,2.3967851527093855,2.3967851527093855,5.050103930831571,6.8095
BaLiBO3,0.744,19.83312696792071,2.033059861388464,3.118415033433832,7.4679
RbSc(MoO4)2,0.744,2.0951710811854007,2.0951710842636797,11.951978355912287,5.9744
NbInO4,0.744,2.1503610952236385,3.309668196244804,2.1611407640276132,4.8258
ZrO2,0.744,15.614417712211608,1.3303395460655028,2.2175525579120934,5.3885
Ba4Na(SbO4)3,0.744,2.062616893391118,2.062616893391118,2.062616893391118,3.8484
Li5SbO5,0.744,2.517758041465614,6.345688838980254,0.9167318899994075,6.0473
Sr3Ti2O7,0.744,2.521466670894505,2.5214666708945055,1.390887706902268,3.2629
LiGeBO4,0.744,3.756287198626163,3.7528802581913885,8.47587362796382,7.9647
NaBO2,0.744,1.2021975747830882,1.202197575310386,5.010479132795952,8.307
Mg2TiO4,0.7440000000000001,4.839081208025627,4.839081208025627,4.718206818172907,5.5122
La2Hf2O7,0.7440000000000001,1.4557427330905262,1.4557427330905262,1.4557427330905262,6.4231
Na4Ti5O12,0.7440000000000001,2.30128411701255,2.301284110368565,11.426133680631024,3.976
MgGeO3,0.7440000000000001,2.1115879239483357,5.295217980143644,5.113979228687799,5.3508
Sr(AsO3)2,0.7440000000000001,7.805985840705554,7.805985836602049,2.2702350140642515,6.4065
NaScAs2O7,0.7459999999999999,3.0767339716375144,3.866062813305843,5.8016746821395095,6.7256
K2SrTa2O7,0.7459999999999999,2.57297578445671,2.57297578445671,38.07319257406966,4.1107
MgTiO3,0.746,3.443072384691869,3.443072371600673,5.016236427277518,5.2159
KTa(GeO3)3,0.7460000000000001,12.31080242161337,12.310802424066198,1.3273282384180027,6.4726
Ba4Nb2WO12,0.7460000000000001,3.514438599592478,3.51443860357236,8.718159439885834,4.1983999999999995
Li2HfO3,0.7460000000000001,1.4815978728352956,2.278135770216564,2.1404769830458426,6.7959
RbNb(GeO3)3,0.7460000000000001,13.189039553255807,13.189039540266657,1.311527587883683,5.9413
BaSi3SnO9,0.7460000000000001,5.8603053736534285,5.8603053673849725,1.5530676221545758,7.4369
Ba5Nb4O15,0.7460000000000002,2.688086845759758,2.688086847197039,8.187777718616015,4.1289
KY(WO4)2,0.7460000000000002,4.85914638256377,21.663854614617147,6.100546652012535,5.2547
Ba3Ta2ZnO9,0.747,1.6795427611171503,1.6795427593730785,2.304766565811208,5.148
MgO,0.7470000000000001,2.097823279476968,2.0978232794769682,2.0978232794769673,7.8986
Ba4ScReWO12,0.7470000000000001,3.0058041498796,3.005804158299307,16.521954419923624,3.3274
RbTa(BO3)2,0.7479999999999998,2.1248901834464564,3.5165577740759026,1.3079792861964121,6.206300000000001
TaInO4,0.7479999999999999,2.5975439269247245,3.3977964009763637,2.3404981799748943,5.5655
LiSc(WO4)2,0.7479999999999999,5.581516462973503,4.794816826776969,2.113732871670943,4.9619
Mg3(BO3)2,0.748,2.3181831252992624,10.03619688611579,8.030162905270709,9.0291
Ba2ScNbO6,0.748,2.029860918249983,2.029860918249983,2.0298609182499834,4.190099999999999
Li2WO4,0.748,3.218025926277634,3.9794658220701264,2.00467111039734,5.7178
Ba2ScTaO6,0.748,2.00942407108278,2.00942407108278,2.00942407108278,4.7564
YNbO4,0.748,2.368073410885735,6.207036135815503,1.3488950197504554,5.2118
Cs2SrV4O12,0.7480000000000001,4.097210151017326,4.097210151017326,1.9611192503953876,5.0999
ScNbO4,0.7480000000000001,3.396951177406834,3.2676525073746956,2.99891549082452,4.905600000000001
Sr2MgWO6,0.7480000000000001,3.016982468761569,3.0156151301921814,1.2993467740324822,4.8318
Ba(AsO3)2,0.7480000000000001,4.881514663366421,91.82119453551229,1.043299169088766,5.7362
KSbWO6,0.7480000000000002,3.3252637838709744,2.9596600623912663,4.5939047843708485,4.9013
LiY(WO4)2,0.7480000000000002,4.712280627261902,2.1677973972537625,5.6563403303413216,5.3487
Sc2Si2O7,0.749,3.3612405407770956,7.988129766832152,5.9085135904113635,7.2357
BaBeSiO4,0.7490000000000001,2.3939345322766106,0.9137198100205928,19.698404281091637,7.8662
LiNbO3,0.7490000000000001,1.9730261774087043,1.9730261856649476,5.287507997643996,4.8370999999999995
NaGeSbO5,0.7499999999999999,4.582081198773603,4.84755791954546,1.89293902822903,4.8491
Mg4Nb2O9,0.7499999999999999,1.9217448277838616,1.9217448327509261,8.707725099473654,5.694500000000001
Ba3MgTaNbO9,0.75,1.8831254255541638,1.8831254226838334,1.9869419593579551,4.6639
Ba3MgTa2O9,0.75,1.8069704121921166,1.8069704101809598,1.9791540816735176,5.1407
Sr2MgMoO6,0.75,3.163039339905564,3.1611307684187766,1.352108054357839,3.5877999999999997
K3Nb3(BO6)2,0.75,10.892377085571752,10.892377097484337,3.4258724242880763,4.0173
Ga2O3,0.75,2.915796041839439,5.043860328203276,2.4114311520066214,4.77
NbGaO4,0.7500000000000001,9.986533236832068,1.209642059826156,12.337389837506727,5.3119
Mg4Ta2O9,0.7500000000000002,2.238964860113531,2.23896486118853,5.864873179113624,6.719899999999999
LiTaO3,0.7509999999999999,3.085100711549418,3.0851007127352466,3.0709617981026396,5.386699999999999
Na2TiGeO5,0.7519999999999999,2.0171443105590483,2.017144310559048,232.9162746646693,6.2748
CaCrO4,0.7519999999999999,3.507046149771278,3.507046149771278,9.44782610064169,4.3211
ScAsO4,0.7519999999999999,2.058749247064034,2.0587492470640343,4.627499529887645,6.1395
KSc(WO4)2,0.752,5.860673372405703,2.1358071027755416,8.647262051416423,4.5673
Ga4GeO8,0.752,14.284055263499916,4.2140140913171225,3.8046696022505015,4.8808
BAsO4,0.752,2.513100451911836,2.5129775217527532,1.9797449316947926,8.0243
RbSbMoO6,0.752,2.299013474133506,2.3878615160883636,4.596274877653476,4.1071
HfO2,0.752,13.672018900689642,1.2634367233026516,2.326535931094348,5.911200000000001
MgWO4,0.752,3.0213941099794512,4.732610574749943,1.8648759560649637,5.1309
CaMoO4,0.752,2.1594516787939857,2.157123138149094,17.759995217075627,5.1434999999999995
LiTa3O8,0.752,1.1147270224496955,6.1510947981162705,2.9427652689640773,4.981
Mg(GaO2)2,0.752,0.7453168796646351,9.550631776759042,2.9496574195975622,5.3063
SrLi2Ta2O7,0.7520000000000001,3.328897776574213,4.59159557894057,2.0430202262814223,4.1638
CaWO4,0.7520000000000001,2.175221509592284,2.175537498400077,20.798382430705594,6.2090000000000005
NbAlO4,0.7520000000000001,4.944268726131007,3.1511972141590006,3.2439457494049098,5.4792
La2Sn2O7,0.7520000000000001,1.788048140702219,1.788048140702219,1.788048140702219,4.878900000000001
NaIn(WO4)2,0.7520000000000002,24.24330432890341,5.343995809116645,1.2228240174503717,5.1475
K3Y(BO3)2,0.7520000000000002,6.63327018209103,1.4881844173472558,1.3035619084649568,6.5052
Ca2ScTaO6,0.7520000000000002,3.679096564853967,5.010170805324253,1.128135766847638,5.6606
Ba3MgNb2O9,0.753,1.889916174630678,1.8899161729086518,1.899325232176761,4.3713
B2O3,0.7530000000000001,7.849037305952312,7.849037279128422,22.685267820130644,10.3086
MgAlBO4,0.7539999999999999,5.125750813581341,2.0834805836101826,2.3482733509849805,9.8764
TaAlO4,0.754,6.14044120216161,2.643633305671191,2.7295114874053343,6.4147
MgSn(BO3)2,0.754,2.514642434900386,2.5146424299064236,9.756457134182126,6.9908
Sb2O5,0.754,14.55690550887401,4.446977427971,2.9642934928823834,2.0895
Sr2Mg(BO3)2,0.754,1.7251309993190829,0.941437430897012,26.989486844514502,7.901699999999999
YAl3(BO3)4,0.7540000000000001,34.191780566997046,34.19178063143233,81.3083737791587,8.7597
Ca2Ti3O8,0.7559999999999999,2.1453795771865223,2.73053459994098,1.868029408614853,4.3349
MgAl2O4,0.7559999999999999,3.0336368135820013,3.0336368135820013,3.0336368135820013,8.5952
K3Ta3(BO6)2,0.756,11.84684390916032,11.846843922317758,2.1502471151642113,4.679
MgV2O6,0.756,1.1686340005694726,3.328268791764677,2.7012164759021067,3.7914000000000003
Ba2MgMoO6,0.756,2.0903916385328514,2.0903916385328514,2.0903916385328514,3.4384000000000006
LiAsO3,0.756,5.523163676693196,5.52316366498437,3.7312771702296197,6.5607
BaTi(SiO3)3,0.756,6.426900049250591,6.426900052455438,1.2474049348217877,5.9064000000000005
Ba2MgWO6,0.756,2.0449966799251826,2.0449966799251826,2.0449966799251826,4.579599999999999
InBO3,0.756,1.3593911932233693,1.3593911944126351,3.9433551107281164,5.5877
LiIn(WO4)2,0.7560000000000002,4.427403471793294,3.7996339344823706,1.2486199670599587,4.779
SrTiO3,0.758,2.573795043042439,2.573795043042439,1.093836025829978,3.0872999999999995
Ca(AsO3)2,0.758,7.471363768878301,7.471363756023646,3.0143792248032653,6.432600000000001
YBO3,0.7580000000000002,8.188746633507776,9.14268151309227,0.9791479947964722,8.2376
KBaY(BO3)2,0.759,1.1453983150093427,1.1453983182253245,30.92039452346397,7.1209999999999996
HfSiO4,0.7599999999999999,1.7811730441681655,1.7811730441681655,5.264434209291878,8.0133
ScVO4,0.7599999999999999,2.6705364971872663,2.6705364971872654,6.10011557931746,4.0851999999999995
ZrSiO4,0.7599999999999999,1.7783498257028223,1.7783498257028223,5.411940202598377,7.2014000000000005
ScBO3,0.76,2.245930705945293,2.245930697087352,3.6853846209568673,6.8485000000000005
BaTiO3,0.76,2.0364681170979817,2.036468107154578,2.0102113402352564,3.2929000000000004
Na3Sc(BO3)2,0.7600000000000002,2.2681115726807417,1.6272413894724973,16.478203282560916,7.1157
MgTi2O5,0.7619999999999999,4.3445654959501105,3.4904778235612084,0.5203959963480825,4.1609
Ba2Mg(BO3)2,0.762,0.9864250369927867,0.9864250405764939,6.552860859550243,7.6895
La(SbO3)3,0.7620000000000002,1.4935313085916262,1.4158128984806946,63.58071060565483,3.9208
LiSbO3,0.7639999999999998,6.995648570071107,3.4356129841567347,1.233365902043379,4.901199999999999
HfGeO4,0.7639999999999999,2.416834778493751,2.414971294515086,31.261018084146368,6.3398
RbSc(WO4)2,0.7639999999999999,11.887073689159335,1.8777777932153037,11.638576555810541,4.5207
ZrGeO4,0.7639999999999999,2.381614415481512,2.379381671136392,33.31963578049815,5.9516
Y2Sn2O7,0.764,1.4995259590728724,1.4995259590728724,1.4995259590728722,5.0691999999999995
Rb2Hf2O5,0.764,1.1049275442535291,1.1049275442535293,1736.8887349442405,4.1734
Y2Pb2O7,0.766,1.6072840485584412,1.6072840485584412,1.6072840485584412,2.4149000000000003
BaNaSc(BO3)2,0.766,0.989781718554558,0.989781720865114,5830.113884836934,7.0066
TaVO5,0.7660000000000002,17.140933846952862,1.0377228472721929,6.1826861047015695,3.612
NaBe4SbO7,0.767,10.76813501486233,10.768135016076885,2.246062799760419,6.821199999999999
KNbO3,0.767,2.0375884387612415,2.0375884401228226,2.018316390213611,3.608
Li2TiO3,0.7679999999999999,2.8536666695426316,2.916763999118852,1.1832356899187073,4.7355
Na2TiSiO5,0.7679999999999999,1.724676148304963,1.724676148304963,220.13655286248064,6.1271
SnO2,0.768,1.3917547474097902,1.39175474740979,1.8889833609764837,3.0869
BaNb2O6,0.768,6.035881280627006,3.274877765148414,1.0835875032493687,3.9921
KTaWO6,0.768,1.2196329591273725,3.0789261371879455,6.31313834215864,4.907299999999999
Al2O3,0.768,5.141407709969924,5.141407710353436,2.174596714200957,9.3329
CaTiO3,0.7680000000000002,1.7684287280267648,1.280578434450496,1.5763588850186483,3.4723999999999995
BaBAsO5,0.7690000000000001,37.66240934169199,37.662409277352495,0.624365215402397,6.9623
KTaO3,0.77,1.9888976881369078,1.9888976881369078,1.9888976881369091,3.5482
NbVO5,0.7720000000000001,15.065278173957823,1.2907984171193312,3.713215846159676,3.1799
LiSb3O8,0.7720000000000004,1.5292705566301972,1.5641991860454674,1.757292330268015,3.279
Rb2W2O7,0.774,0.945397279669235,1865.639427378065,17.94681622336208,4.1155
K2Zr(BO3)2,0.774,1.1705878802838414,1.170587879598631,30.642821030424145,6.705500000000001
K2W2O7,0.7750000000000001,1.006337371810718,574.0976343912313,54.169482538276355,4.0556
MgTa2O6,0.776,1.675092932342015,1.675092932342015,1.9258328918409071,4.538499999999999
BeAl2O4,0.7760000000000002,0.7920716583606038,2.9847003408024095,3.8127293946238265,9.6656
Mg(SbO3)2,0.7760000000000002,1.4705430454996078,1.4705430454996071,1.6113962543169928,3.5694999999999997
Ta2O5,0.7799999999999999,2.5672793537063248,20.704740978864933,1.2613041488353878,3.7986
GaSbO4,0.782,1.111232903765607,1.705231668726736,1.8901089667878062,3.2138999999999998
BeO,0.782,2.5413673257429745,2.5413673182239234,1.2539175155179978,11.0232
NbBO4,0.7839999999999999,1.6605502570121122,1.6605502570121122,4.389221009340715,4.0565999999999995
AlSbO4,0.784,1.0414850072018451,1.4863119145377015,1.6761360823282736,4.2661
TaBO4,0.7919999999999999,1.5723923067030858,1.5723923067030863,4.558116296037638,5.3353
